filesnames,status,datatype,title,authors,date,licence,identifier,publisher,rightsHolder,rights,collids
1dd130-022.tif,published,http://purl.org/coar/resource_type/c_c535,"Livre d'entrées, N, 1DD130, page 43",null,1857,CC-BY-NC-SA-4.0,1dd130-022,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-023.tif,published,http://purl.org/coar/resource_type/c_c536,"Livre d'entrées, N, 1DD130, page 45",null,1857,CC-BY-NC-SA-4.0,1dd130-023,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-024.tif,published,http://purl.org/coar/resource_type/c_c537,"Livre d'entrées, N, 1DD130, page 47",null,1857,CC-BY-NC-SA-4.0,1dd130-024,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-025.tif,published,http://purl.org/coar/resource_type/c_c538,"Livre d'entrées, N, 1DD130, page 49",null,1857,CC-BY-NC-SA-4.0,1dd130-025,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-026.tif,published,http://purl.org/coar/resource_type/c_c539,"Livre d'entrées, N, 1DD130, page 51",null,1857,CC-BY-NC-SA-4.0,1dd130-026,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-027.tif,published,http://purl.org/coar/resource_type/c_c540,"Livre d'entrées, N, 1DD130, page 53",null,1857,CC-BY-NC-SA-4.0,1dd130-027,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-028.tif,published,http://purl.org/coar/resource_type/c_c541,"Livre d'entrées, N, 1DD130, page 55",null,1857,CC-BY-NC-SA-4.0,1dd130-028,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-029.tif,published,http://purl.org/coar/resource_type/c_c542,"Livre d'entrées, N, 1DD130, page 57",null,1857,CC-BY-NC-SA-4.0,1dd130-029,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-030.tif,published,http://purl.org/coar/resource_type/c_c543,"Livre d'entrées, N, 1DD130, page 59",null,1857,CC-BY-NC-SA-4.0,1dd130-030,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-031.tif,published,http://purl.org/coar/resource_type/c_c544,"Livre d'entrées, N, 1DD130, page 61",null,1857,CC-BY-NC-SA-4.0,1dd130-031,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-032.tif,published,http://purl.org/coar/resource_type/c_c545,"Livre d'entrées, N, 1DD130, page 63",null,1857,CC-BY-NC-SA-4.0,1dd130-032,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-033.tif,published,http://purl.org/coar/resource_type/c_c546,"Livre d'entrées, N, 1DD130, page 65",null,1857,CC-BY-NC-SA-4.0,1dd130-033,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-034.tif,published,http://purl.org/coar/resource_type/c_c547,"Livre d'entrées, N, 1DD130, page 67",null,1857,CC-BY-NC-SA-4.0,1dd130-034,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-035.tif,published,http://purl.org/coar/resource_type/c_c548,"Livre d'entrées, N, 1DD130, page 69",null,1857,CC-BY-NC-SA-4.0,1dd130-035,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-036.tif,published,http://purl.org/coar/resource_type/c_c549,"Livre d'entrées, N, 1DD130, page 71",null,1857,CC-BY-NC-SA-4.0,1dd130-036,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-037.tif,published,http://purl.org/coar/resource_type/c_c550,"Livre d'entrées, N, 1DD130, page 73",null,1857,CC-BY-NC-SA-4.0,1dd130-037,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-038.tif,published,http://purl.org/coar/resource_type/c_c551,"Livre d'entrées, N, 1DD130, page 75",null,1857,CC-BY-NC-SA-4.0,1dd130-038,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-039.tif,published,http://purl.org/coar/resource_type/c_c552,"Livre d'entrées, N, 1DD130, page 77",null,1857,CC-BY-NC-SA-4.0,1dd130-039,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-040.tif,published,http://purl.org/coar/resource_type/c_c553,"Livre d'entrées, N, 1DD130, page 79",null,1857,CC-BY-NC-SA-4.0,1dd130-040,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-041.tif,published,http://purl.org/coar/resource_type/c_c554,"Livre d'entrées, N, 1DD130, page 81",null,1857,CC-BY-NC-SA-4.0,1dd130-041,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-042.tif,published,http://purl.org/coar/resource_type/c_c555,"Livre d'entrées, N, 1DD130, page 83",null,1857,CC-BY-NC-SA-4.0,1dd130-042,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-043.tif,published,http://purl.org/coar/resource_type/c_c556,"Livre d'entrées, N, 1DD130, page 85",null,1857,CC-BY-NC-SA-4.0,1dd130-043,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-044.tif,published,http://purl.org/coar/resource_type/c_c557,"Livre d'entrées, N, 1DD130, page 87",null,1857,CC-BY-NC-SA-4.0,1dd130-044,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-045.tif,published,http://purl.org/coar/resource_type/c_c558,"Livre d'entrées, N, 1DD130, page 89",null,1857,CC-BY-NC-SA-4.0,1dd130-045,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-046.tif,published,http://purl.org/coar/resource_type/c_c559,"Livre d'entrées, N, 1DD130, page 91",null,1857,CC-BY-NC-SA-4.0,1dd130-046,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-047.tif,published,http://purl.org/coar/resource_type/c_c560,"Livre d'entrées, N, 1DD130, page 93",null,1857,CC-BY-NC-SA-4.0,1dd130-047,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-048.tif,published,http://purl.org/coar/resource_type/c_c561,"Livre d'entrées, N, 1DD130, page 95",null,1857,CC-BY-NC-SA-4.0,1dd130-048,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-049.tif,published,http://purl.org/coar/resource_type/c_c562,"Livre d'entrées, N, 1DD130, page 97",null,1857,CC-BY-NC-SA-4.0,1dd130-049,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-050.tif,published,http://purl.org/coar/resource_type/c_c563,"Livre d'entrées, N, 1DD130, page 99",null,1857,CC-BY-NC-SA-4.0,1dd130-050,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-051.tif,published,http://purl.org/coar/resource_type/c_c564,"Livre d'entrées, N, 1DD130, page 101",null,1857,CC-BY-NC-SA-4.0,1dd130-051,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-052.tif,published,http://purl.org/coar/resource_type/c_c565,"Livre d'entrées, N, 1DD130, page 103",null,1857,CC-BY-NC-SA-4.0,1dd130-052,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-053.tif,published,http://purl.org/coar/resource_type/c_c566,"Livre d'entrées, N, 1DD130, page 105",null,1857,CC-BY-NC-SA-4.0,1dd130-053,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-054.tif,published,http://purl.org/coar/resource_type/c_c567,"Livre d'entrées, N, 1DD130, page 107",null,1857,CC-BY-NC-SA-4.0,1dd130-054,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-055.tif,published,http://purl.org/coar/resource_type/c_c568,"Livre d'entrées, N, 1DD130, page 109",null,1857,CC-BY-NC-SA-4.0,1dd130-055,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-056.tif,published,http://purl.org/coar/resource_type/c_c569,"Livre d'entrées, N, 1DD130, page 111",null,1857,CC-BY-NC-SA-4.0,1dd130-056,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-057.tif,published,http://purl.org/coar/resource_type/c_c570,"Livre d'entrées, N, 1DD130, page 113",null,1857,CC-BY-NC-SA-4.0,1dd130-057,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-058.tif,published,http://purl.org/coar/resource_type/c_c571,"Livre d'entrées, N, 1DD130, page 115",null,1857,CC-BY-NC-SA-4.0,1dd130-058,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-059.tif,published,http://purl.org/coar/resource_type/c_c572,"Livre d'entrées, N, 1DD130, page 117",null,1857,CC-BY-NC-SA-4.0,1dd130-059,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-060.tif,published,http://purl.org/coar/resource_type/c_c573,"Livre d'entrées, N, 1DD130, page 119",null,1857,CC-BY-NC-SA-4.0,1dd130-060,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-061.tif,published,http://purl.org/coar/resource_type/c_c574,"Livre d'entrées, N, 1DD130, page 121",null,1857,CC-BY-NC-SA-4.0,1dd130-061,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-062.tif,published,http://purl.org/coar/resource_type/c_c575,"Livre d'entrées, N, 1DD130, page 123",null,1857,CC-BY-NC-SA-4.0,1dd130-062,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-063.tif,published,http://purl.org/coar/resource_type/c_c576,"Livre d'entrées, N, 1DD130, page 125",null,1857,CC-BY-NC-SA-4.0,1dd130-063,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-064.tif,published,http://purl.org/coar/resource_type/c_c577,"Livre d'entrées, N, 1DD130, page 127",null,1857,CC-BY-NC-SA-4.0,1dd130-064,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-065.tif,published,http://purl.org/coar/resource_type/c_c578,"Livre d'entrées, N, 1DD130, page 129",null,1857,CC-BY-NC-SA-4.0,1dd130-065,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-066.tif,published,http://purl.org/coar/resource_type/c_c579,"Livre d'entrées, N, 1DD130, page 131",null,1857,CC-BY-NC-SA-4.0,1dd130-066,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-067.tif,published,http://purl.org/coar/resource_type/c_c580,"Livre d'entrées, N, 1DD130, page 133",null,1857,CC-BY-NC-SA-4.0,1dd130-067,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-068.tif,published,http://purl.org/coar/resource_type/c_c581,"Livre d'entrées, N, 1DD130, page 135",null,1857,CC-BY-NC-SA-4.0,1dd130-068,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-069.tif,published,http://purl.org/coar/resource_type/c_c582,"Livre d'entrées, N, 1DD130, page 137",null,1857,CC-BY-NC-SA-4.0,1dd130-069,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-070.tif,published,http://purl.org/coar/resource_type/c_c583,"Livre d'entrées, N, 1DD130, page 139",null,1857,CC-BY-NC-SA-4.0,1dd130-070,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-071.tif,published,http://purl.org/coar/resource_type/c_c584,"Livre d'entrées, N, 1DD130, page 141",null,1857,CC-BY-NC-SA-4.0,1dd130-071,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-072.tif,published,http://purl.org/coar/resource_type/c_c585,"Livre d'entrées, N, 1DD130, page 143",null,1857,CC-BY-NC-SA-4.0,1dd130-072,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
